Código de Entidad;Descripción de Entidad;Fecha de Información;Nombre completo del Préstamo Prendario;Nombre corto del Préstamo Prendario;Denominación;Monto máximo otorgable;Monto mínimo otorgable;Plazo máximo otorgable;Ingreso mínimo mensual solicitado;Antigüedad laboral mínima (meses);Edad máxima solicitada;Relación cuota/ingreso (%);Relación monto/tasación (%);Destino de los fondos;Beneficiario;Cargo máximo por cancelación anticipada;Tasa efectiva anual máxima;Tipo de Tasa;Costo financiero efectivo total máximo;Cuota inicial a plazo máximo cada $10.000;Territorio de validez de la oferta;Más información
44096;JOHN DEERE CREDIT COMPAÑÍA FINANCIERA S.A.;2019-12-13;PRENDARIO NUEVO USD FIJA 4,90 GASTOS 1,50 5 AÑOS TASA LLENA 12,75 LTV 60,00;5PDMZ PN USD 4,90 5A;Dólares estadounidenses;8610978;15000;60;0;36;100;25,00;70,00;Adquisición para capital de trabajo;Personas humanas Responsables Inscriptos;2,00;5,03;Fija;5,92;1200,00;Todo el territorio nacional;MONTO MAXIMO OTORGABLE: 25 POR CIENTO RPC OCTUBRE 2019 EN USD. MONTO MINIMO A OTORGAR MENOR A 15000 USD DE MANERA EXCEPCIONAL. TASA EFVA. ANUAL Y COSTO FINANCIERO TOTAL CALCULADOS CON VTOS SEMESTRALES. VARIABLE DE ACUERDO A LAS FECHA DE DESEMBOLSO. NO INCLUYE IVA POR NO SER UN COSTO PARA LOS CLIENTES. CUOTA INICIAL: VTO 6 MESES DE OTORGADO EL PRESTAMO. RELACION CUOTA INGRESO: VALOR MINIMO ACEPTADO, RESULTA DE DIVIDIR MARGEN BRUTO Y TOTAL DE CUOTAS DE PRESTAMOS DEL CLIENTE. INCLUIDO EL QUE ESTA GESTIONANDO EN LA CIA
44096;JOHN DEERE CREDIT COMPAÑÍA FINANCIERA S.A.;2019-12-13;PRENDARIO NUEVO USD FIJA 6,50 GASTOS 1,50 5 AÑOS TASA LLENA 12,50 LTV 80,00;5PDMO PN USD 6,50 5A;Dólares estadounidenses;8610978;15000;60;0;36;100;25,00;70,00;Adquisición para capital de trabajo;MiPyMEs;2,00;6,70;Fija;7,50;1200,00;Todo el territorio nacional;MONTO MAXIMO OTORGABLE: 25 POR CIENTO RPC OCTUBRE 2019 EN USD. MONTO MINIMO A OTORGAR MENOR A 15000 USD DE MANERA EXCEPCIONAL. TASA EFVA. ANUAL Y COSTO FINANCIERO TOTAL CALCULADOS CON VTOS SEMESTRALES. VARIABLE DE ACUERDO A LAS FECHA DE DESEMBOLSO. NO INCLUYE IVA POR NO SER UN COSTO PARA LOS CLIENTES. CUOTA INICIAL: VTO 6 MESES DE OTORGADO EL PRESTAMO. RELACION CUOTA INGRESO: VALOR MINIMO ACEPTADO, RESULTA DE DIVIDIR MARGEN BRUTO Y TOTAL DE CUOTAS DE PRESTAMOS DEL CLIENTE. INCLUIDO EL QUE ESTA GESTIONANDO EN LA CIA
44096;JOHN DEERE CREDIT COMPAÑÍA FINANCIERA S.A.;2019-12-13;PRENDARIO NUEVO USD FIJA 0,00 GASTOS 1,50 2 AÑOS TASA LLENA 10,75 LTV 80,00;2PDNE PN USD 0,00 2A SUB;Dólares estadounidenses;8610978;15000;24;0;36;100;25,00;70,00;Adquisición para capital de trabajo;MiPyMEs;2,00;,00;Fija;1,70;2500,00;Todo el territorio nacional;MONTO MAXIMO OTORGABLE: 25 POR CIENTO RPC OCTUBRE 2019 EN USD. MONTO MINIMO A OTORGAR MENOR A 15000 USD DE MANERA EXCEPCIONAL. TASA EFVA. ANUAL Y COSTO FINANCIERO TOTAL CALCULADOS CON VTOS SEMESTRALES. VARIABLE DE ACUERDO A LAS FECHA DE DESEMBOLSO. NO INCLUYE IVA POR NO SER UN COSTO PARA LOS CLIENTES. CUOTA INICIAL: VTO 6 MESES DE OTORGADO EL PRESTAMO. RELACION CUOTA INGRESO: VALOR MINIMO ACEPTADO, RESULTA DE DIVIDIR MARGEN BRUTO Y TOTAL DE CUOTAS DE PRESTAMOS DEL CLIENTE. INCLUIDO EL QUE ESTA GESTIONANDO EN LA CIA
44096;JOHN DEERE CREDIT COMPAÑÍA FINANCIERA S.A.;2019-12-13;PRENDARIO NUEVO USD FIJA 4,90 GASTOS 1,50 5 AÑOS TASA LLENA 12,75 LTV 60,00;5PDMZ PN USD 4,90 5A;Dólares estadounidenses;8610978;15000;60;0;36;100;25,00;70,00;Adquisición para capital de trabajo;Personas jurídicas;2,00;5,03;Fija;5,92;1200,00;Todo el territorio nacional;MONTO MAXIMO OTORGABLE: 25 POR CIENTO RPC OCTUBRE 2019 EN USD. MONTO MINIMO A OTORGAR MENOR A 15000 USD DE MANERA EXCEPCIONAL. TASA EFVA. ANUAL Y COSTO FINANCIERO TOTAL CALCULADOS CON VTOS SEMESTRALES. VARIABLE DE ACUERDO A LAS FECHA DE DESEMBOLSO. NO INCLUYE IVA POR NO SER UN COSTO PARA LOS CLIENTES. CUOTA INICIAL: VTO 6 MESES DE OTORGADO EL PRESTAMO. RELACION CUOTA INGRESO: VALOR MINIMO ACEPTADO, RESULTA DE DIVIDIR MARGEN BRUTO Y TOTAL DE CUOTAS DE PRESTAMOS DEL CLIENTE. INCLUIDO EL QUE ESTA GESTIONANDO EN LA CIA
44096;JOHN DEERE CREDIT COMPAÑÍA FINANCIERA S.A.;2019-12-13;PRENDARIO NUEVO USD FIJA 4,90 GASTOS 1,50 5 AÑOS TASA LLENA 8,90 LTV 70,00;5PDNU PN USD 4,90 5A SUB;Dólares estadounidenses;8610978;15000;60;0;36;100;25,00;70,00;Adquisición para capital de trabajo;Personas humanas Responsables Inscriptos;2,00;5,04;Fija;5,79;1200,00;Todo el territorio nacional;MONTO MAXIMO OTORGABLE: 25 POR CIENTO RPC OCTUBRE 2019 EN USD. MONTO MINIMO A OTORGAR MENOR A 15000 USD DE MANERA EXCEPCIONAL. TASA EFVA. ANUAL Y COSTO FINANCIERO TOTAL CALCULADOS CON VTOS SEMESTRALES. VARIABLE DE ACUERDO A LAS FECHA DE DESEMBOLSO. NO INCLUYE IVA POR NO SER UN COSTO PARA LOS CLIENTES. CUOTA INICIAL: VTO 6 MESES DE OTORGADO EL PRESTAMO. RELACION CUOTA INGRESO: VALOR MINIMO ACEPTADO, RESULTA DE DIVIDIR MARGEN BRUTO Y TOTAL DE CUOTAS DE PRESTAMOS DEL CLIENTE. INCLUIDO EL QUE ESTA GESTIONANDO EN LA CIA
44096;JOHN DEERE CREDIT COMPAÑÍA FINANCIERA S.A.;2019-12-13;PRENDARIO NUEVO USD FIJA 4,90 GASTOS 1,50 5 AÑOS TASA LLENA 8,90 LTV 70,00;5PDNU PN USD 4,90 5A SUB;Dólares estadounidenses;8610978;15000;60;0;36;100;25,00;70,00;Adquisición para capital de trabajo;MiPyMEs;2,00;5,04;Fija;5,79;1200,00;Todo el territorio nacional;MONTO MAXIMO OTORGABLE: 25 POR CIENTO RPC OCTUBRE 2019 EN USD. MONTO MINIMO A OTORGAR MENOR A 15000 USD DE MANERA EXCEPCIONAL. TASA EFVA. ANUAL Y COSTO FINANCIERO TOTAL CALCULADOS CON VTOS SEMESTRALES. VARIABLE DE ACUERDO A LAS FECHA DE DESEMBOLSO. NO INCLUYE IVA POR NO SER UN COSTO PARA LOS CLIENTES. CUOTA INICIAL: VTO 6 MESES DE OTORGADO EL PRESTAMO. RELACION CUOTA INGRESO: VALOR MINIMO ACEPTADO, RESULTA DE DIVIDIR MARGEN BRUTO Y TOTAL DE CUOTAS DE PRESTAMOS DEL CLIENTE. INCLUIDO EL QUE ESTA GESTIONANDO EN LA CIA
44096;JOHN DEERE CREDIT COMPAÑÍA FINANCIERA S.A.;2019-12-13;PRENDARIO NUEVO USD FIJA 4,90 GASTOS 1,50 5 AÑOS TASA LLENA 8,90 LTV 70,00;5PDNU PN USD 4,90 5A SUB;Dólares estadounidenses;8610978;15000;60;0;36;100;25,00;70,00;Adquisición para capital de trabajo;Personas jurídicas;2,00;5,04;Fija;5,79;1200,00;Todo el territorio nacional;MONTO MAXIMO OTORGABLE: 25 POR CIENTO RPC OCTUBRE 2019 EN USD. MONTO MINIMO A OTORGAR MENOR A 15000 USD DE MANERA EXCEPCIONAL. TASA EFVA. ANUAL Y COSTO FINANCIERO TOTAL CALCULADOS CON VTOS SEMESTRALES. VARIABLE DE ACUERDO A LAS FECHA DE DESEMBOLSO. NO INCLUYE IVA POR NO SER UN COSTO PARA LOS CLIENTES. CUOTA INICIAL: VTO 6 MESES DE OTORGADO EL PRESTAMO. RELACION CUOTA INGRESO: VALOR MINIMO ACEPTADO, RESULTA DE DIVIDIR MARGEN BRUTO Y TOTAL DE CUOTAS DE PRESTAMOS DEL CLIENTE. INCLUIDO EL QUE ESTA GESTIONANDO EN LA CIA
44096;JOHN DEERE CREDIT COMPAÑÍA FINANCIERA S.A.;2019-12-13;PRENDARIO NUEVO USD FIJA 6,50 GASTOS 1,50 5 AÑOS TASA LLENA 12,50 LTV 80,00;5PDMO PN USD 6,50 5A;Dólares estadounidenses;8610978;15000;60;0;36;100;25,00;70,00;Adquisición para capital de trabajo;Personas jurídicas;2,00;6,70;Fija;7,50;1200,00;Todo el territorio nacional;MONTO MAXIMO OTORGABLE: 25 POR CIENTO RPC OCTUBRE 2019 EN USD. MONTO MINIMO A OTORGAR MENOR A 15000 USD DE MANERA EXCEPCIONAL. TASA EFVA. ANUAL Y COSTO FINANCIERO TOTAL CALCULADOS CON VTOS SEMESTRALES. VARIABLE DE ACUERDO A LAS FECHA DE DESEMBOLSO. NO INCLUYE IVA POR NO SER UN COSTO PARA LOS CLIENTES. CUOTA INICIAL: VTO 6 MESES DE OTORGADO EL PRESTAMO. RELACION CUOTA INGRESO: VALOR MINIMO ACEPTADO, RESULTA DE DIVIDIR MARGEN BRUTO Y TOTAL DE CUOTAS DE PRESTAMOS DEL CLIENTE. INCLUIDO EL QUE ESTA GESTIONANDO EN LA CIA
44096;JOHN DEERE CREDIT COMPAÑÍA FINANCIERA S.A.;2019-12-13;PRENDARIO NUEVO USD FIJA 4,90 GASTOS 1,50 5 AÑOS TASA LLENA 12,75 LTV 60,00;5PDMZ PN USD 4,90 5A;Dólares estadounidenses;8610978;15000;60;0;36;100;25,00;70,00;Adquisición para capital de trabajo;MiPyMEs;2,00;5,03;Fija;5,92;1200,00;Todo el territorio nacional;MONTO MAXIMO OTORGABLE: 25 POR CIENTO RPC OCTUBRE 2019 EN USD. MONTO MINIMO A OTORGAR MENOR A 15000 USD DE MANERA EXCEPCIONAL. TASA EFVA. ANUAL Y COSTO FINANCIERO TOTAL CALCULADOS CON VTOS SEMESTRALES. VARIABLE DE ACUERDO A LAS FECHA DE DESEMBOLSO. NO INCLUYE IVA POR NO SER UN COSTO PARA LOS CLIENTES. CUOTA INICIAL: VTO 6 MESES DE OTORGADO EL PRESTAMO. RELACION CUOTA INGRESO: VALOR MINIMO ACEPTADO, RESULTA DE DIVIDIR MARGEN BRUTO Y TOTAL DE CUOTAS DE PRESTAMOS DEL CLIENTE. INCLUIDO EL QUE ESTA GESTIONANDO EN LA CIA
44096;JOHN DEERE CREDIT COMPAÑÍA FINANCIERA S.A.;2019-12-13;PRENDARIO NUEVO USD FIJA 0,00 GASTOS 1,50 2 AÑOS TASA LLENA 10,75 LTV 80,00;2PDNE PN USD 0,00 2A SUB;Dólares estadounidenses;8610978;15000;24;0;36;100;25,00;70,00;Adquisición para capital de trabajo;Personas jurídicas;2,00;,00;Fija;1,70;2500,00;Todo el territorio nacional;MONTO MAXIMO OTORGABLE: 25 POR CIENTO RPC OCTUBRE 2019 EN USD. MONTO MINIMO A OTORGAR MENOR A 15000 USD DE MANERA EXCEPCIONAL. TASA EFVA. ANUAL Y COSTO FINANCIERO TOTAL CALCULADOS CON VTOS SEMESTRALES. VARIABLE DE ACUERDO A LAS FECHA DE DESEMBOLSO. NO INCLUYE IVA POR NO SER UN COSTO PARA LOS CLIENTES. CUOTA INICIAL: VTO 6 MESES DE OTORGADO EL PRESTAMO. RELACION CUOTA INGRESO: VALOR MINIMO ACEPTADO, RESULTA DE DIVIDIR MARGEN BRUTO Y TOTAL DE CUOTAS DE PRESTAMOS DEL CLIENTE. INCLUIDO EL QUE ESTA GESTIONANDO EN LA CIA
44098;PSA FINANCE ARGENTINA COMPAÑÍA FINANCIERA S.A.;2019-12-03;LINEA EVOLUCION PLUS;EVOLUCION PLUS;Pesos;500000;5000;60;5000;12;77;30,00;80,00;Adquisición de automotores usados;Todos los beneficiarios;6,00;102,93;Fija;149,89;1621,89;Todo el territorio nacional;CFT INCLUYE CAPITAL INTERESES Y SEGURO AUTOMOTOR SEGUN COBERTURA CONTRA TERCEROS COMPLETO ASEGURADORA SAN CRISTOBAL VEHICULO PATENTADO EN RESTO DEL PAIS EL CFT SE VERA MODIFICADO SEGUN VALOR DEL VEHICULO TIPO DE COBERTURA ZONA DE RIESGO Y COMPANIA ASEGURADORA ELEGIDA POR EL CLIENTE EJEMPLO PARA EL MONTO MAXIMO A FINANCIAR CON PRECIO DEL VEHICULO USADO DOSCIENTOS CINCUENTA MIL PESOS
44099;TOYOTA COMPAÑÍA FINANCIERA DE ARGENTINA S.A.;2019-12-12;CONTRATO DE PRENDA CON REGISTRO;CONTRATO DE PRENDA;Pesos;706575;1;72;0;12;74;30,00;75,00;Adquisición de automotores (marcas con convenios con la entidad);Personas humanas en relación de dependencia;4,00;63,00;Fija;109,40;45840,99;Todo el territorio nacional;MONTO MAXIMO OTORGABLE 75 PORCIENTO DEL VALOR DE LOS VEHICULOS MAS FINANCIADOS DE LA MARCA
44099;TOYOTA COMPAÑÍA FINANCIERA DE ARGENTINA S.A.;2019-12-12;CONTRATO DE PRENDA CON REGISTRO;CONTRATO DE PRENDA;UVA;706575;1;12;0;12;74;30,00;75,00;Adquisición de automotores (marcas con convenios con la entidad);Personas humanas en relación de dependencia;4,00;29,90;Fija;42,82;72544,37;Todo el territorio nacional;MONTO MAXIMO OTORGABLE 75 PORCIENTO DEL VALOR DE LOS VEHICULOS MAS FINANCIADOS DE LA MARCA
44099;TOYOTA COMPAÑÍA FINANCIERA DE ARGENTINA S.A.;2019-12-12;CONTRATO DE PRENDA CON REGISTRO;CONTRATO DE PRENDA;UVA;706575;1;12;0;12;74;30,00;75,00;Adquisición de automotores (marcas con convenios con la entidad);Empleados públicos;4,00;29,90;Fija;42,82;72544,37;Todo el territorio nacional;MONTO MAXIMO OTORGABLE 75 PORCIENTO DEL VALOR DE LOS VEHICULOS MAS FINANCIADOS DE LA MARCA
44099;TOYOTA COMPAÑÍA FINANCIERA DE ARGENTINA S.A.;2019-12-12;CONTRATO DE PRENDA CON REGISTRO;CONTRATO DE PRENDA;UVA;706575;1;12;0;12;74;30,00;75,00;Adquisición de automotores (marcas con convenios con la entidad);Beneficiarios de cuentas de la seguridad social;4,00;29,90;Fija;42,82;72544,37;Todo el territorio nacional;MONTO MAXIMO OTORGABLE 75 PORCIENTO DEL VALOR DE LOS VEHICULOS MAS FINANCIADOS DE LA MARCA
44099;TOYOTA COMPAÑÍA FINANCIERA DE ARGENTINA S.A.;2019-12-12;CONTRATO DE PRENDA CON REGISTRO;CONTRATO DE PRENDA;UVA;706575;1;12;0;12;74;30,00;75,00;Adquisición de automotores (marcas con convenios con la entidad);MiPyMEs;4,00;29,90;Fija;42,82;72544,37;Todo el territorio nacional;MONTO MAXIMO OTORGABLE 75 PORCIENTO DEL VALOR DE LOS VEHICULOS MAS FINANCIADOS DE LA MARCA
44099;TOYOTA COMPAÑÍA FINANCIERA DE ARGENTINA S.A.;2019-12-12;CONTRATO DE PRENDA CON REGISTRO;CONTRATO DE PRENDA;UVA;706575;1;12;0;12;74;30,00;75,00;Adquisición de automotores (marcas con convenios con la entidad);Personas jurídicas;4,00;29,90;Fija;42,82;72544,37;Todo el territorio nacional;MONTO MAXIMO OTORGABLE 75 PORCIENTO DEL VALOR DE LOS VEHICULOS MAS FINANCIADOS DE LA MARCA
44099;TOYOTA COMPAÑÍA FINANCIERA DE ARGENTINA S.A.;2019-12-12;CONTRATO DE PRENDA CON REGISTRO;CONTRATO DE PRENDA;Pesos;706575;1;72;0;12;74;30,00;75,00;Adquisición de automotores (marcas con convenios con la entidad);Beneficiarios de cuentas de la seguridad social;4,00;63,00;Fija;109,40;45840,99;Todo el territorio nacional;MONTO MAXIMO OTORGABLE 75 PORCIENTO DEL VALOR DE LOS VEHICULOS MAS FINANCIADOS DE LA MARCA
44099;TOYOTA COMPAÑÍA FINANCIERA DE ARGENTINA S.A.;2019-12-12;CONTRATO DE PRENDA CON REGISTRO;CONTRATO DE PRENDA;Pesos;706575;1;72;0;12;74;30,00;75,00;Adquisición de automotores (marcas con convenios con la entidad);Empleados públicos;4,00;63,00;Fija;109,40;45840,99;Todo el territorio nacional;MONTO MAXIMO OTORGABLE 75 PORCIENTO DEL VALOR DE LOS VEHICULOS MAS FINANCIADOS DE LA MARCA
44099;TOYOTA COMPAÑÍA FINANCIERA DE ARGENTINA S.A.;2019-12-12;CONTRATO DE PRENDA CON REGISTRO;CONTRATO DE PRENDA;UVA;706575;1;12;0;12;74;30,00;75,00;Adquisición de automotores (marcas con convenios con la entidad);Personas humanas Responsables Inscriptos;4,00;29,90;Fija;42,82;72544,37;Todo el territorio nacional;MONTO MAXIMO OTORGABLE 75 PORCIENTO DEL VALOR DE LOS VEHICULOS MAS FINANCIADOS DE LA MARCA
44099;TOYOTA COMPAÑÍA FINANCIERA DE ARGENTINA S.A.;2019-12-12;CONTRATO DE PRENDA CON REGISTRO;CONTRATO DE PRENDA;Pesos;706575;1;72;0;12;74;30,00;75,00;Adquisición de automotores (marcas con convenios con la entidad);Personas jurídicas;4,00;63,00;Fija;109,40;45840,99;Todo el territorio nacional;MONTO MAXIMO OTORGABLE 75 PORCIENTO DEL VALOR DE LOS VEHICULOS MAS FINANCIADOS DE LA MARCA
44099;TOYOTA COMPAÑÍA FINANCIERA DE ARGENTINA S.A.;2019-12-12;CONTRATO DE PRENDA CON REGISTRO;CONTRATO DE PRENDA;Pesos;706575;1;72;0;12;74;30,00;75,00;Adquisición de automotores (marcas con convenios con la entidad);Personas humanas Monotributistas;4,00;63,00;Fija;109,40;45840,99;Todo el territorio nacional;MONTO MAXIMO OTORGABLE 75 PORCIENTO DEL VALOR DE LOS VEHICULOS MAS FINANCIADOS DE LA MARCA
44099;TOYOTA COMPAÑÍA FINANCIERA DE ARGENTINA S.A.;2019-12-12;CONTRATO DE PRENDA CON REGISTRO;CONTRATO DE PRENDA;Pesos;706575;1;72;0;12;74;30,00;75,00;Adquisición de automotores (marcas con convenios con la entidad);Personas humanas Responsables Inscriptos;4,00;63,00;Fija;109,40;45840,99;Todo el territorio nacional;MONTO MAXIMO OTORGABLE 75 PORCIENTO DEL VALOR DE LOS VEHICULOS MAS FINANCIADOS DE LA MARCA
44099;TOYOTA COMPAÑÍA FINANCIERA DE ARGENTINA S.A.;2019-12-12;CONTRATO DE PRENDACON REGISTRO;CONTRATO DE PRENDA;UVA;706575;1;12;0;12;74;30,00;75,00;Adquisición de automotores (marcas con convenios con la entidad);Personas humanas Monotributistas;4,00;29,90;Fija;42,82;72544,37;Todo el territorio nacional;MONTO MAXIMO OTORGABLE 75 PORCIENTO DEL VALOR DE LOS VEHICULOS MAS FINANCIADOS DE LA MARCA
44099;TOYOTA COMPAÑÍA FINANCIERA DE ARGENTINA S.A.;2019-12-12;CONTRATO DE PRENDA CON REGISTRO;CONTRATO DE PRENDA;Pesos;706575;1;72;0;12;74;30,00;75,00;Adquisición de automotores (marcas con convenios con la entidad);MiPyMEs;4,00;63,00;Fija;109,40;45840,99;Todo el territorio nacional;MONTO MAXIMO OTORGABLE 75 PORCIENTO DEL VALOR DE LOS VEHICULOS MAS FINANCIADOS DE LA MARCA
65203;CREDITO REGIONAL COMPAÑIA FINANCIERA S.A.;2019-08-02;CREDITOS PRENDARIOS;PRENDARIO;Pesos;250000;3000;36;12000;6;75;30,00;70,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;10,00;72,64;Fija;102,49;647,65;Todo el territorio nacional;
65203;CREDITO REGIONAL COMPAÑIA FINANCIERA S.A.;2019-08-02;CREDITOS PRENDARIOS;PRENDARIO;Pesos;250000;3000;36;12000;6;75;30,00;70,00;Adquisición automotores 0 km;Personas humanas Monotributistas;10,00;72,64;Fija;102,49;647,65;Todo el territorio nacional;
65203;CREDITO REGIONAL COMPAÑIA FINANCIERA S.A.;2019-08-02;CREDITOS PRENDARIOS;PRENDARIO;Pesos;250000;3000;36;12000;6;75;30,00;70,00;Adquisición automotores 0 km;Beneficiarios de cuentas de la seguridad social;10,00;72,64;Fija;102,49;647,65;Todo el territorio nacional;
65203;CREDITO REGIONAL COMPAÑIA FINANCIERA S.A.;2019-08-02;CREDITOS PRENDARIOS;PRENDARIO;Pesos;250000;3000;36;12000;6;75;30,00;70,00;Adquisición automotores 0 km;Clientes que acrediten sueldos en la entidad;10,00;72,64;Fija;102,49;647,65;Todo el territorio nacional;
65203;CREDITO REGIONAL COMPAÑIA FINANCIERA S.A.;2019-08-02;CREDITOS PRENDARIOS;PRENDARIO;Pesos;250000;3000;36;12000;6;75;30,00;70,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;10,00;72,64;Fija;102,49;647,65;Todo el territorio nacional;
65203;CREDITO REGIONAL COMPAÑIA FINANCIERA S.A.;2019-08-02;CREDITOS PRENDARIOS;PRENDARIO;Pesos;250000;3000;36;12000;6;75;30,00;70,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;10,00;72,64;Fija;102,49;647,65;Todo el territorio nacional;
65203;CREDITO REGIONAL COMPAÑIA FINANCIERA S.A.;2019-08-02;CREDITOS PRENDARIOS;PRENDARIO;Pesos;250000;3000;36;12000;6;75;30,00;70,00;Adquisición automotores 0 km;Empleados públicos;10,00;72,64;Fija;102,49;647,65;Todo el territorio nacional;
70142;ALARFIN S.A.;2017-05-12;PRENDARIO AUTOMOTOR;PRENDARIO AUT;Pesos;1000000;0;48;20000;6;70;30,00;50,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;,00;68,13;Fija;82,44;708,02;Provincia de Buenos Aires;
70142;ALARFIN S.A.;2017-05-12;PRENDARIOS MOTOCICLETAS;PRENDARIO MOTO;Pesos;1000000;0;48;20000;6;70;30,00;50,00;Adquisición de motocicletas;Personas humanas en relación de dependencia;,00;68,13;Fija;82,44;708,02;Provincia de Buenos Aires;
70142;ALARFIN S.A.;2017-05-12;PRENDARIO PARA CAPITAL DE TRABAJO;PRENDARIO CAP, TRAB;Pesos;1000000;0;48;20000;6;70;30,00;50,00;Adquisición para capital de trabajo;Personas humanas en relación de dependencia;,00;68,13;Fija;82,44;708,02;Provincia de Buenos Aires;
70269;Credinos Cooperativa de Vivienda, Crédito, Consumo, Servicios Asistenciales y de Turismo Ltda.;2018-12-12;PRENDARIOS CREDINOS;PRENDARIO;Pesos;450000;10000;48;12000;6;70;30,00;70,00;Adquisición de automotores usados;Todos los beneficiarios;4,00;145,70;Fija;194,35;1431,10;Todo el territorio nacional;
70269;Credinos Cooperativa de Vivienda, Crédito, Consumo, Servicios Asistenciales y de Turismo Ltda.;2018-12-12;PRENDARIOS CREDINOS;PRENDARIO;Pesos;450000;10000;48;12000;6;70;30,00;70,00;Adquisición automotores 0 km;Todos los beneficiarios;4,00;145,70;Fija;194,35;1431,10;Todo el territorio nacional;
70427;TARJETA GRUPAR S.A.;2017-04-06;;;;;;;;;;;;;;;;;;;;
